language,type,license,rightsHolder,datasetID,datasetName,basisOfRecord,collectionCode,occurrenceID,recorderdedBy,organismQuantity,organismQuantityType,occurrenceStatus,eventID,scientificName,kingdom,taxonRank
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT2P5:HERB:Paris quadrifolia,Sanne Govaert,0.5,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT2P5,Paris quadrifolia,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT2P5:HERB:Ranunculus auricomus,Sanne Govaert,0.5,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT2P5,Ranunculus auricomus,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT2P5:HERB:Equisetum palustre,Sanne Govaert,0.5,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT2P5,Equisetum palustre,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT2P5:HERB:Hepatica nobilis,Sanne Govaert,0.5,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT2P5,Hepatica nobilis,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT2P5:HERB:Deschampsia cespitosa,Sanne Govaert,1,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT2P5,Deschampsia cespitosa,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT2P5:HERB:Sorbus aucuparia,Sanne Govaert,0.5,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT2P5,Sorbus aucuparia,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT2P5:HERB:Viburnum opulus,Sanne Govaert,0.5,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT2P5,Viburnum opulus,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT3P1:HERB:Melampyrum pratense,"Matteo Tolosano, Kris",3,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT3P1,Melampyrum pratense,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT3P1:HERB:Geranium sylvaticum,"Matteo Tolosano, Kris",4,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT3P1,Geranium sylvaticum,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT3P1:HERB:Populus spec.,"Matteo Tolosano, Kris",2,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT3P1,Populus spec.,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT3P1:HERB:Hypericum maculatum,"Matteo Tolosano, Kris",0.5,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT3P1,Hypericum maculatum,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT3P1:HERB:Rubus saxatilis,"Matteo Tolosano, Kris",5,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT3P1,Rubus saxatilis,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT3P1:HERB:Lathyrus pratensis,"Matteo Tolosano, Kris",0.5,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT3P1,Lathyrus pratensis,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT3P1:HERB:Dactylis glomerata,"Matteo Tolosano, Kris",5,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT3P1,Dactylis glomerata,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT3P1:HERB:Melica nutans,"Matteo Tolosano, Kris",2,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT3P1,Melica nutans,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT3P1:HERB:Pulmonaria officinalis,"Matteo Tolosano, Kris",3,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT3P1,Pulmonaria officinalis,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT3P1:HERB:Agrostis spec. 1,"Matteo Tolosano, Kris",1,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT3P1,Agrostis spec. 1,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT3P1:HERB:Acer platanoides,"Matteo Tolosano, Kris",0.5,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT3P1,Acer platanoides,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT3P1:HERB:Quercus robur,"Matteo Tolosano, Kris",2,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT3P1,Quercus robur,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT3P1:HERB:Veronica chamaedrys,"Matteo Tolosano, Kris",0.5,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT3P1,Veronica chamaedrys,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT3P1:HERB:Luzula pilosa,"Matteo Tolosano, Kris",0.5,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT3P1,Luzula pilosa,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT3P1:HERB:Viola spec.,"Matteo Tolosano, Kris",0.5,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT3P1,Viola spec.,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT3P1:HERB:Deschampsia cespitosa,"Matteo Tolosano, Kris",0.5,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT3P1,Deschampsia cespitosa,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT3P1:HERB:Clematis vitalba,"Matteo Tolosano, Kris",0.5,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT3P1,Clematis vitalba,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT3P1:HERB:Agrostis spec. 2,"Matteo Tolosano, Kris",0.5,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT3P1,Agrostis spec. 2,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT3P2:HERB:Melampyrum pratense,"Matteo Tolosano, Kris Ceunen",2,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT3P2,Melampyrum pratense,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT3P2:HERB:Geranium sylvaticum,"Matteo Tolosano, Kris Ceunen",4,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT3P2,Geranium sylvaticum,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT3P2:HERB:Populus tremula,"Matteo Tolosano, Kris Ceunen",1,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT3P2,Populus tremula,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT3P2:HERB:Hypericum maculatum,"Matteo Tolosano, Kris Ceunen",0.5,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT3P2,Hypericum maculatum,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT3P2:HERB:Rubus saxatilis,"Matteo Tolosano, Kris Ceunen",7,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT3P2,Rubus saxatilis,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT3P2:HERB:Lathyrus pratensis,"Matteo Tolosano, Kris Ceunen",0.5,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT3P2,Lathyrus pratensis,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT3P2:HERB:Dactylis glomerata,"Matteo Tolosano, Kris Ceunen",10,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT3P2,Dactylis glomerata,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT3P2:HERB:Melica nutans,"Matteo Tolosano, Kris Ceunen",2,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT3P2,Melica nutans,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT3P2:HERB:Pulmonaria officinalis,"Matteo Tolosano, Kris Ceunen",2,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT3P2,Pulmonaria officinalis,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT3P2:HERB:Agrostis spec. 1,"Matteo Tolosano, Kris Ceunen",0.5,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT3P2,Agrostis spec. 1,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT3P2:HERB:Quercus robur,"Matteo Tolosano, Kris Ceunen",2,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT3P2,Quercus robur,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT3P2:HERB:Anemone nemorosa,"Matteo Tolosano, Kris Ceunen",1,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT3P2,Anemone nemorosa,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT3P2:HERB:Veronica chamaedrys,"Matteo Tolosano, Kris Ceunen",0.5,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT3P2,Veronica chamaedrys,Plantae,species
en,Event,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,HumanObservation,FORMICA,UGENT:FORMICA:CSLOT3P2:HERB:Viola spec.,"Matteo Tolosano, Kris Ceunen",0.5,% coverage of herb layer,present,FORMICA_VEG:plot:CSLOT3P2,Viola spec.,Plantae,species
