Occurrence_id,Period,Region,Forest type,Transect,Plot number,fullplotID,LAT,LON,Date,Observers,Time lamps on,Time lamps of,Forest affinity,Species (Dutch name),Species (English name),Species (French name),Species (Scientific name),Amount,Rarity,Family,"Remarks (Wind, rain, moon, cloudiness)",Minimum Temperature,Maximum Temperature,Average Temperature
UGENT:FORMICA_LEPIDOPTERA:BEMET1P3:2:3fecd7aff85846da6f73fe9cbf53a0d9,2,B_MID,Closed,BeMeT1,3,BeMeT1P3,50.2284368,5.2832457,2020-08-08,"Cyr Mestdagh, Els Dhiedt, Michael Perring",1899-12-31T20:12:00Z,1899-12-31T05:48:00Z,mm,gestreepte goudspanner,Yellow Shell,Brocatelle d'or,Camptogramma bilineata,1,common,Geometridae,"Clear sky, Full moon",16,27,19.88888889
UGENT:FORMICA_LEPIDOPTERA:BEMET1P3:2:e201a0c6c53e293b8da3679dd27dede5,2,B_MID,Closed,BeMeT1,3,BeMeT1P3,50.2284368,5.2832457,2020-08-08,"Cyr Mestdagh, Els Dhiedt, Michael Perring",1899-12-31T20:12:00Z,1899-12-31T05:48:00Z,wl,gestippelde oogspanner,Maiden’s Blush,Phalène ponctuée,Cyclophora punctaria,2,common,Geometridae,"Clear sky, Full moon",16,27,19.88888889
UGENT:FORMICA_LEPIDOPTERA:BEMET1P3:2:e1945c4e951c16911f062b5e193f8453,2,B_MID,Closed,BeMeT1,3,BeMeT1P3,50.2284368,5.2832457,2020-08-08,"Cyr Mestdagh, Els Dhiedt, Michael Perring",1899-12-31T20:12:00Z,1899-12-31T05:48:00Z,mm,bruine vierbandspanner,Red Twin spot Carpet,Oxydée,Xanthorhoe spadicearia,1,fairly common,Geometridae,"Clear sky, Full moon",16,27,19.88888889
UGENT:FORMICA_LEPIDOPTERA:BEMET1P3:2:7e42fc65564ee04fb19c5286774c5adc,2,B_MID,Closed,BeMeT1,3,BeMeT1P3,50.2284368,5.2832457,2020-08-08,"Cyr Mestdagh, Els Dhiedt, Michael Perring",1899-12-31T20:12:00Z,1899-12-31T05:48:00Z,o,vaal kokerbeertje,Hoary Footman,Manteau pâle,Eilema caniola,1,fairly common,Erebidae,"Clear sky, Full moon",16,27,19.88888889
UGENT:FORMICA_LEPIDOPTERA:BEMET1P3:2:d6608352223b17208326ad1458e2ca27,2,B_MID,Closed,BeMeT1,3,BeMeT1P3,50.2284368,5.2832457,2020-08-08,"Cyr Mestdagh, Els Dhiedt, Michael Perring",1899-12-31T20:12:00Z,1899-12-31T05:48:00Z,wl,blauwbandspanner,Blauwbandspanner,Lynx,Cosmorhoe ocellata,1,fairly common,Geometridae,"Clear sky, Full moon",16,27,19.88888889
UGENT:FORMICA_LEPIDOPTERA:BEMET1P3:2:ebf1c2c004321e69ed500df07204b1cd,2,B_MID,Closed,BeMeT1,3,BeMeT1P3,50.2284368,5.2832457,2020-08-08,"Cyr Mestdagh, Els Dhiedt, Michael Perring",1899-12-31T20:12:00Z,1899-12-31T05:48:00Z,wl,puntige zoomspanner,Bordered Beauty,Épione marginée,Epione repandaria,1,fairly common,Geometridae,"Clear sky, Full moon",16,27,19.88888889
UGENT:FORMICA_LEPIDOPTERA:BEMET1P3:3:63e74747ecfad0cf29c4b342a83e69ea,3,B_MID,Closed,BeMeT1,3,BeMeT1P3,50.2284368,5.2832457,2020-09-16,"Cyr Mestdagh, Pallieter De Smedt",1899-12-31T18:52:00Z,1899-12-31T06:47:00Z,w,eiken-orvlinder,Oak Lutestring,Cymatophore délayée,Cymatophorina diluta,23,rare,Drepanidae,"Cloudy, Little bit of rain",15,27.5,20.41666667
UGENT:FORMICA_LEPIDOPTERA:BEMET1P3:3:ea97b02d581b34872261ba8db2d9d749,3,B_MID,Closed,BeMeT1,3,BeMeT1P3,50.2284368,5.2832457,2020-09-16,"Cyr Mestdagh, Pallieter De Smedt",1899-12-31T18:52:00Z,1899-12-31T06:47:00Z,mo,maansikkeluil,Lunar Underwing,Omphaloscélis à lunule,Agrochola lunosa,12,fairly common,Noctuidae,"Cloudy, Little bit of rain",15,27.5,20.41666667
UGENT:FORMICA_LEPIDOPTERA:BEMET1P3:3:f7a6b9249ecb6224fcf8a63a7f62495c,3,B_MID,Closed,BeMeT1,3,BeMeT1P3,50.2284368,5.2832457,2020-09-16,"Cyr Mestdagh, Pallieter De Smedt",1899-12-31T18:52:00Z,1899-12-31T06:47:00Z,mm,huismoeder,Large Yellow Underwing,Hibou,Noctua pronuba,1,common,Noctuidae,"Cloudy, Little bit of rain",15,27.5,20.41666667
UGENT:FORMICA_LEPIDOPTERA:BEMET1P3:3:6869760ccaca20048c2c9bfe3c835a8e,3,B_MID,Closed,BeMeT1,3,BeMeT1P3,50.2284368,5.2832457,2020-09-16,"Cyr Mestdagh, Pallieter De Smedt",1899-12-31T18:52:00Z,1899-12-31T06:47:00Z,mm,vierkantvlekuil,Square-spot Rustic,Trimaculée,Xestia xanthographa,5,common,Noctuidae,"Cloudy, Little bit of rain",15,27.5,20.41666667
UGENT:FORMICA_LEPIDOPTERA:BEMET1P3:3:111573b2cad93b2c1bd418304c0060cc,3,B_MID,Closed,BeMeT1,3,BeMeT1P3,50.2284368,5.2832457,2020-09-16,"Cyr Mestdagh, Pallieter De Smedt",1899-12-31T18:52:00Z,1899-12-31T06:47:00Z,w,populierentandvlinder,Dusky Marbled Brown,Crénelée,Gluphisia crenata,1,fairly common,Notodontidae,"Cloudy, Little bit of rain",15,27.5,20.41666667
UGENT:FORMICA_LEPIDOPTERA:BEMET1P3:3:10e28d59daa8c0fe283eb6f51d2e7d64,3,B_MID,Closed,BeMeT1,3,BeMeT1P3,50.2284368,5.2832457,2020-09-16,"Cyr Mestdagh, Pallieter De Smedt",1899-12-31T18:52:00Z,1899-12-31T06:47:00Z,mm,volgeling,Lesser Yellow Underwing,Hulotte,Noctua comes,1,common,Noctuidae,"Cloudy, Little bit of rain",15,27.5,20.41666667
UGENT:FORMICA_LEPIDOPTERA:BEMET1P3:3:df49d986b4d502085b85e7b81685c883,3,B_MID,Closed,BeMeT1,3,BeMeT1P3,50.2284368,5.2832457,2020-09-16,"Cyr Mestdagh, Pallieter De Smedt",1899-12-31T18:52:00Z,1899-12-31T06:47:00Z,mo,bruine witvleugeluil,Deep-brown Dart,La Noctuese boueuse,Aporophyla lutulenta,1,very rare,Noctuidae,"Cloudy, Little bit of rain",15,27.5,20.41666667
UGENT:FORMICA_LEPIDOPTERA:BEMET1P3:4:994486af6e330b605c49acfd72ac3a9d,4,B_MID,Closed,BeMeT1,3,BeMeT1P3,50.2284368,5.2832457,2020-10-18,"Cyr Mestdagh, Myrthe Van Brempt",1899-12-31T18:30:00Z,1899-12-31T07:36:00Z,mo,herfstbremspanner,Streak,Chésias des genêts,Chesias legatella,1,fairly common,Geometridae,Clear sky,4.5,7,5.076923077
UGENT:FORMICA_LEPIDOPTERA:BEMET1P3:4:c3c9502e4d67148aaaa78d1d036d7258,4,B_MID,Closed,BeMeT1,3,BeMeT1P3,50.2284368,5.2832457,2020-10-18,"Cyr Mestdagh, Myrthe Van Brempt",1899-12-31T18:30:00Z,1899-12-31T07:36:00Z,mm,bruine herfstuil,The Brick,Fauvette,Agrochola circellaris,1,fairly common,Noctuidae,Clear sky,4.5,7,5.076923077
UGENT:FORMICA_LEPIDOPTERA:BEMET1P3:4:203d808df597cc2ddd6cfe1732595bf2,4,B_MID,Closed,BeMeT1,3,BeMeT1P3,50.2284368,5.2832457,2020-10-18,"Cyr Mestdagh, Myrthe Van Brempt",1899-12-31T18:30:00Z,1899-12-31T07:36:00Z,mm,bosbesuil,Chestnut,Conistre polie,Conistra vaccinii,1,common,Noctuidae,Clear sky,4.5,7,5.076923077
UGENT:FORMICA_LEPIDOPTERA:BEMET1P3:4:0b6775728e080e898defd7f15da57b61,4,B_MID,Closed,BeMeT1,3,BeMeT1P3,50.2284368,5.2832457,2020-10-18,"Cyr Mestdagh, Myrthe Van Brempt",1899-12-31T18:30:00Z,1899-12-31T07:36:00Z,mm,gepluimde spanner,Feathered Thorn,Himère Plume,Colotois pennaria,1,common,Geometridae,Clear sky,4.5,7,5.076923077
UGENT:FORMICA_LEPIDOPTERA:BEMET1P3:4:3fd16a8d7a1ea6741fc18942c7269a17,4,B_MID,Closed,BeMeT1,3,BeMeT1P3,50.2284368,5.2832457,2020-10-18,"Cyr Mestdagh, Myrthe Van Brempt",1899-12-31T18:30:00Z,1899-12-31T07:36:00Z,w,herfstspanner,November Moth,Épirrite diluée,Epirrita dilutata,4,common,Geometridae,Clear sky,4.5,7,5.076923077
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:1:4f6b81e409a8547eaac81b92b0f054a2,1,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-06-22,"Cyr Mestdagh, Bert Van Hecke, Pieter Vangansbeke, Maarten Vangansbeke",1899-12-31T20:53:00Z,1899-12-31T04:58:00Z,mm,kleine zomervlinder,Common Emerald,Phalène sillonnée,Hemithea aestivaria,1,common,Geometridae,Rain,11,19.5,15.1875
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:1:0638d2f4f0ce3f46cdac0404ee9b8b28,1,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-06-22,"Cyr Mestdagh, Bert Van Hecke, Pieter Vangansbeke, Maarten Vangansbeke",1899-12-31T20:53:00Z,1899-12-31T04:58:00Z,w,grote spikkelspanner,Great Oak Beauty,Boarmie du chêne,Hypomecis roboraria,7,fairly common,Geometridae,Rain,11,19.5,15.1875
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:1:c33fb61c25e0423103210f8294b7a7ad,1,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-06-22,"Cyr Mestdagh, Bert Van Hecke, Pieter Vangansbeke, Maarten Vangansbeke",1899-12-31T20:53:00Z,1899-12-31T04:58:00Z,mm,grijze stipspanner,Riband Wave,Impolie,Idaea aversata,6,fairly common,Geometridae,Rain,11,19.5,15.1875
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:1:0476b89178b343ce784f87dfe79d4c22,1,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-06-22,"Cyr Mestdagh, Bert Van Hecke, Pieter Vangansbeke, Maarten Vangansbeke",1899-12-31T20:53:00Z,1899-12-31T04:58:00Z,mm,hagedoornvlinder,Brimstone Moth,Citronnelle rouillée,Opisthograptis luteolata,2,common,Geometridae,Rain,11,19.5,15.1875
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:1:4051fd43096d9d7a4ccf316ab36432cc,1,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-06-22,"Cyr Mestdagh, Bert Van Hecke, Pieter Vangansbeke, Maarten Vangansbeke",1899-12-31T20:53:00Z,1899-12-31T04:58:00Z,mm,gewone spikkelspanner,Small Engrailed,Bi ondulée,Ectropis crepuscularia,2,common,Geometridae,Rain,11,19.5,15.1875
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:1:088bb9ed315ed97c72019864cbcc2996,1,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-06-22,"Cyr Mestdagh, Bert Van Hecke, Pieter Vangansbeke, Maarten Vangansbeke",1899-12-31T20:53:00Z,1899-12-31T04:58:00Z,wl,rozenblaadje,Rosy Footman,Rosette,Miltochrista miniata,2,common,Erebidae,Rain,11,19.5,15.1875
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:1:6907edec3d553bb78cf3119222c3685c,1,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-06-22,"Cyr Mestdagh, Bert Van Hecke, Pieter Vangansbeke, Maarten Vangansbeke",1899-12-31T20:53:00Z,1899-12-31T04:58:00Z,mo,gewone stofuil,The Uncertain,Noctuelle de la morgeline,Hoplodrina octogenaria,11,common,Noctuidae,Rain,11,19.5,15.1875
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:1:d606918d87977732aa9bd4841b6ba30f,1,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-06-22,"Cyr Mestdagh, Bert Van Hecke, Pieter Vangansbeke, Maarten Vangansbeke",1899-12-31T20:53:00Z,1899-12-31T04:58:00Z,mm,gele agaatspanner,Barred Straw,Cidarie pyrale,Gandaritis pyraliata,1,common,Geometridae,Rain,11,19.5,15.1875
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:1:7c285e38f6bc7fd1352237ffe52d0397,1,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-06-22,"Cyr Mestdagh, Bert Van Hecke, Pieter Vangansbeke, Maarten Vangansbeke",1899-12-31T20:53:00Z,1899-12-31T04:58:00Z,mm,stompvleugelgrasuil,Smoky Wainscot,Leucanie souillée,Mythimna impura,9,common,Noctuidae,Rain,11,19.5,15.1875
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:1:e8f1652222530d3c9bbd0428634f6875,1,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-06-22,"Cyr Mestdagh, Bert Van Hecke, Pieter Vangansbeke, Maarten Vangansbeke",1899-12-31T20:53:00Z,1899-12-31T04:58:00Z,wl,donkere marmeruil,Marbled White Spot,Albule,Deltote pygarga,1,fairly common,Noctuidae,Rain,11,19.5,15.1875
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:1:c89a7383381afa77280440fbfa6f86ea,1,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-06-22,"Cyr Mestdagh, Bert Van Hecke, Pieter Vangansbeke, Maarten Vangansbeke",1899-12-31T20:53:00Z,1899-12-31T04:58:00Z,mm,oranje iepentakvlinder,Orange Moth,Angéronie du prunier,Angerona prunaria,1,common,Geometridae,Rain,11,19.5,15.1875
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:1:912b2bf1927ec338045a5f015cf2851e,1,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-06-22,"Cyr Mestdagh, Bert Van Hecke, Pieter Vangansbeke, Maarten Vangansbeke",1899-12-31T20:53:00Z,1899-12-31T04:58:00Z,mm,variabele spikkelspanner,Mottled Beauty,Boarmie recourbée,Alcis repandata,1,common,Geometridae,Rain,11,19.5,15.1875
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:1:34c440658179944be23c028deb1a3633,1,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-06-22,"Cyr Mestdagh, Bert Van Hecke, Pieter Vangansbeke, Maarten Vangansbeke",1899-12-31T20:53:00Z,1899-12-31T04:58:00Z,wl,vierstipbeertje,Four-dotted Footman,Lithosie à quatre points,Cybosia mesomella,2,fairly common,Erebidae,Rain,11,19.5,15.1875
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:1:54d1f6d5da1d932ca6ad6f549008650f,1,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-06-22,"Cyr Mestdagh, Bert Van Hecke, Pieter Vangansbeke, Maarten Vangansbeke",1899-12-31T20:53:00Z,1899-12-31T04:58:00Z,mm,randvlekuil,Brown Rustic,Ferruginée,Charanyca ferruginea,3,fairly common,Noctuidae,Rain,11,19.5,15.1875
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:1:7d4136d34b2658a9b34d1a74bb228949,1,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-06-22,"Cyr Mestdagh, Bert Van Hecke, Pieter Vangansbeke, Maarten Vangansbeke",1899-12-31T20:53:00Z,1899-12-31T04:58:00Z,wl,bruine grijsbandspanner,Common Wave,Cabère pustulée,Cabera exanthemata,1,common,Geometridae,Rain,11,19.5,15.1875
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:1:a6bf5f4a909543145497bbc0e3b5d93d,1,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-06-22,"Cyr Mestdagh, Bert Van Hecke, Pieter Vangansbeke, Maarten Vangansbeke",1899-12-31T20:53:00Z,1899-12-31T04:58:00Z,w,eekhoorn,Lobster Moth,Staurope du hêtre,Stauropus fagi,1,fairly common,Notodontidae,Rain,11,19.5,15.1875
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:1:80c09c2b009408578d0f813af74766ab,1,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-06-22,"Cyr Mestdagh, Bert Van Hecke, Pieter Vangansbeke, Maarten Vangansbeke",1899-12-31T20:53:00Z,1899-12-31T04:58:00Z,w,rode dennenspanner,Barred Red,Bilieuse,Hylaea fasciaria,1,fairly common,Geometridae,Rain,11,19.5,15.1875
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:1:afbed7be0d60f323064faa20333761aa,1,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-06-22,"Cyr Mestdagh, Bert Van Hecke, Pieter Vangansbeke, Maarten Vangansbeke",1899-12-31T20:53:00Z,1899-12-31T04:58:00Z,mo,slawortelboorder,Common Swift,Louvette,Pharmacis lupulina,3,fairly common,Hepialidae,Rain,11,19.5,15.1875
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:1:15af2b3d0e18135033f3bdf3c2eee61a,1,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-06-22,"Cyr Mestdagh, Bert Van Hecke, Pieter Vangansbeke, Maarten Vangansbeke",1899-12-31T20:53:00Z,1899-12-31T04:58:00Z,mo,zuringuil,Knot Grass,Cendrée noirâtre,Acronicta rumicis,1,fairly common,Noctuidae,Rain,11,19.5,15.1875
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:1:b99d013827331d00c4c511b2ddc38e11,1,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-06-22,"Cyr Mestdagh, Bert Van Hecke, Pieter Vangansbeke, Maarten Vangansbeke",1899-12-31T20:53:00Z,1899-12-31T04:58:00Z,mm,donkere wapendrager,Small Chocolate-tip,Hausse queue brune,Clostera pigra,1,rare,Notodontidae,Rain,11,19.5,15.1875
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:1:7cd1d6869504ee807cfd862342856d66,1,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-06-22,"Cyr Mestdagh, Bert Van Hecke, Pieter Vangansbeke, Maarten Vangansbeke",1899-12-31T20:53:00Z,1899-12-31T04:58:00Z,mm,oranje bruinbandspanner,Barred Yellow,Associée,Cidaria fulvata,1,rare,Geometridae,Rain,11,19.5,15.1875
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:1:d3f50fcde8700253f1e0cbf7be5db2ed,1,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-06-22,"Cyr Mestdagh, Bert Van Hecke, Pieter Vangansbeke, Maarten Vangansbeke",1899-12-31T20:53:00Z,1899-12-31T04:58:00Z,mm,ringspikkelspanner,Pale Oak Beauty,Boarmie apparentée,Hypomecis punctinalis,2,common,Geometridae,Rain,11,19.5,15.1875
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:1:e0d37058b3ff111275b1077a2e967e6d,1,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-06-22,"Cyr Mestdagh, Bert Van Hecke, Pieter Vangansbeke, Maarten Vangansbeke",1899-12-31T20:53:00Z,1899-12-31T04:58:00Z,w,beukentandvlinder,Indistinct Marbled Brown,Ardoisée,Drymonia obliterata,2,rare,Notodontidae,Rain,11,19.5,15.1875
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:1:87e7f9e3d29efe6a2051e159e090a1e1,1,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-06-22,"Cyr Mestdagh, Bert Van Hecke, Pieter Vangansbeke, Maarten Vangansbeke",1899-12-31T20:53:00Z,1899-12-31T04:58:00Z,wl,schaduwsnuituil,Shaded Fan-foot,Herminie des ronces,Herminia tarsicrinalis,1,fairly common,Erebidae,Rain,11,19.5,15.1875
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:1:64844284590d5426f21b1947aba3f270,1,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-06-22,"Cyr Mestdagh, Bert Van Hecke, Pieter Vangansbeke, Maarten Vangansbeke",1899-12-31T20:53:00Z,1899-12-31T04:58:00Z,w,roodbruine walstrospanner,Ruddy Carpet,Eubolie roussâtre,Catarhoe rubidata,1,rare,Geometridae,Rain,11,19.5,15.1875
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:1:0068568d852c3e98379d3c2ce029cf25,1,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-06-22,"Cyr Mestdagh, Bert Van Hecke, Pieter Vangansbeke, Maarten Vangansbeke",1899-12-31T20:53:00Z,1899-12-31T04:58:00Z,mm,taxusspikkelspanner,Willow Beauty,Boarmie rhomboïdale,Peribatodes rhomboidaria,1,common,Geometridae,Rain,11,19.5,15.1875
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:1:bcac9a730b1e39520e544e8f705370cf,1,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-06-22,"Cyr Mestdagh, Bert Van Hecke, Pieter Vangansbeke, Maarten Vangansbeke",1899-12-31T20:53:00Z,1899-12-31T04:58:00Z,mo,rondvleugelbeertje,Round-winged Muslin,Nudarie vieille,Thumatha senex,1,fairly common,Erebidae,Rain,11,19.5,15.1875
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:1:69a39766b147d1b369ca4e40df890fb0,1,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-06-22,"Cyr Mestdagh, Bert Van Hecke, Pieter Vangansbeke, Maarten Vangansbeke",1899-12-31T20:53:00Z,1899-12-31T04:58:00Z,wl,zwartstipspanner,Sub-angled Wave,Acidalie étrille,Scopula nigropunctata,1,fairly common,Geometridae,Rain,11,19.5,15.1875
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:1:378822af53c5f18b23fe96d9c0a6ccb9,1,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-06-22,"Cyr Mestdagh, Bert Van Hecke, Pieter Vangansbeke, Maarten Vangansbeke",1899-12-31T20:53:00Z,1899-12-31T04:58:00Z,mm,katwilguiltje,Minor Shoulder-knot,Noctuelle de l'osier,Brachylomia viminalis,1,rare,Noctuidae,Rain,11,19.5,15.1875
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:2:c33fb61c25e0423103210f8294b7a7ad,2,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-08-08,"Cyr Mestdagh, Els Dhiedt, Michael Perring",1899-12-31T20:12:00Z,1899-12-31T05:48:00Z,mm,grijze stipspanner,Riband Wave,Impolie,Idaea aversata,19,fairly common,Geometridae,"Clear sky, Full moon",17,27,21
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:2:7d4136d34b2658a9b34d1a74bb228949,2,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-08-08,"Cyr Mestdagh, Els Dhiedt, Michael Perring",1899-12-31T20:12:00Z,1899-12-31T05:48:00Z,wl,bruine grijsbandspanner,Common Wave,Cabère pustulée,Cabera exanthemata,2,common,Geometridae,"Clear sky, Full moon",17,27,21
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:2:dd47f6f3d3fe5c449c4ff66073a5b3d5,2,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-08-08,"Cyr Mestdagh, Els Dhiedt, Michael Perring",1899-12-31T20:12:00Z,1899-12-31T05:48:00Z,mm,hyena,Dun bar,Trapèze,Cosmia trapezina,3,common,Noctuidae,"Clear sky, Full moon",17,27,21
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:2:5696ad3c8dd5b9e311e52ff826c60fcc,2,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-08-08,"Cyr Mestdagh, Els Dhiedt, Michael Perring",1899-12-31T20:12:00Z,1899-12-31T05:48:00Z,mm,eikenprocessierups,Oak Processionary,Processionnaire du chêne,Thaumetopoea processionea,4,common,Notodontidae,"Clear sky, Full moon",17,27,21
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:2:7661488ea86ed6f5510d57523a4f7d83,2,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-08-08,"Cyr Mestdagh, Els Dhiedt, Michael Perring",1899-12-31T20:12:00Z,1899-12-31T05:48:00Z,mm,grote beer,Garden Tiger,Écaille hérissonne,Arctia caja,2,fairly common,Erebidae,"Clear sky, Full moon",17,27,21
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:2:0068568d852c3e98379d3c2ce029cf25,2,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-08-08,"Cyr Mestdagh, Els Dhiedt, Michael Perring",1899-12-31T20:12:00Z,1899-12-31T05:48:00Z,mm,taxusspikkelspanner,Willow Beauty,Boarmie rhomboïdale,Peribatodes rhomboidaria,1,common,Geometridae,"Clear sky, Full moon",17,27,21
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:2:38d632a2b4a1bec8f74528cf2e197721,2,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-08-08,"Cyr Mestdagh, Els Dhiedt, Michael Perring",1899-12-31T20:12:00Z,1899-12-31T05:48:00Z,mm,open/kleine breedbandhuismoeder,Lesser Broad bordered/Langmaid's Yellow Underwing,Collier soufré/Casque,Noctua janthe,1,common,Noctuidae,"Clear sky, Full moon",17,27,21
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:2:9106bed920bd2d4bae6b47b3cfce087c,2,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-08-08,"Cyr Mestdagh, Els Dhiedt, Michael Perring",1899-12-31T20:12:00Z,1899-12-31T05:48:00Z,mm,witte grijsbandspanner,Common White Wave,Cabère virginale,Cabera pusaria,1,common,Geometridae,"Clear sky, Full moon",17,27,21
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:2:34bb8f5cedbbd1df4a437473a2986815,2,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-08-08,"Cyr Mestdagh, Els Dhiedt, Michael Perring",1899-12-31T20:12:00Z,1899-12-31T05:48:00Z,wl,donker klaverblaadje,Sharp-angled Peacock,Philobie alternée,Macaria alternata,3,common,Geometridae,"Clear sky, Full moon",17,27,21
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:2:7e015347962603183ca4adaaf712b636,2,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-08-08,"Cyr Mestdagh, Els Dhiedt, Michael Perring",1899-12-31T20:12:00Z,1899-12-31T05:48:00Z,mm,schildstipspanner,Small Fan-footed Wave,Truie,Idaea biselata,1,common,Geometridae,"Clear sky, Full moon",17,27,21
UGENT:FORMICA_LEPIDOPTERA:BEMET1P4:2:c8fe2bcc91ce62bbe8a385c4f7a6f298,2,B_MID,Closed,BeMeT1,4,BeMeT1P4,50.2287404,5.283251,2020-08-08,"Cyr Mestdagh, Els Dhiedt, Michael Perring",1899-12-31T20:12:00Z,1899-12-31T05:48:00Z,w,nonvlinder,Black Arches,Cul noir,Lymantria monacha,2,fairly common,Erebidae,"Clear sky, Full moon",17,27,21
